idstatementnav,Fund_full_Name,Date,StatementOfNav,Investments,ListedSecurities,RegisteredEquities,IpoInvestment,GovernmentBonds,CorporateDebentures,OtherGovernmentSecurities,BankFixedDeposits,OtherInvestments,CurrentAssets,BankBalance,OtherCurrentAssets,CurrentLiabilities,NetAssetValueGross,FundManagementAndDepositoryFee1,FundSupervisorFee1,NetAssetValue,UnitsOutstanding,NavPerUnit,IncomeStatement,Income,RealisedIncome,UnrealisedIncome,Expenses,PreoperatingExpenses,NoticePublicationFee,AuditFee,FundManagementAndDepositaryFee2,FundSupervisorFee2,OtherExpenses,NetIncome,Ticker
916,NIBL Samriddhi Fund 2,6/14/2021,0,666647.237,445614.337,0,14680.9,0,26352,0,180000,0,854040.242,806800.796,47239.446,11687.249,1509000.23,2736.718,193.18,1506070.332,150000,10.0405,0,16575.721,5825.282,10750.439,10505.389,0,7512.534,62.957,2736.718,193.18,0,6070.332,NIBSF2
917,Sunrise First Mutual Fund,6/14/2021,0,1113899.911,817509.375,5601.536,0,180789,0,0,110000,0,616567.141,593252.481,23314.66,41408.542,1689058.51,4744.9,250,1684063.61,86000,19.5821,0,821758.368,524533.386,297224.982,21360.892,0,118.673,0,19613.474,1375,253.745,800397.476,SFMF
918,Sunrise BlueChip Fund,6/14/2021,0,468026.375,269541.375,2500,0,0,95985,0,100000,0,845753.334,841462.6,4290.734,50684.322,1263095.387,3619.388,150,1259325.999,125000,10.0746,0,20096.734,460.503,19636.231,10770.635,3790.831,125.074,0,4721.188,150,1983.542,9326.099,SBCF
920,NMB 50,6/14/2021,0,2061046.063,1667301.163,41561.905,0,169682.995,0,0,182500,0,390326.149,353411.583,36914.566,15644.324,2435727.888,6676.487,392.734,2428658.667,125000,19.4293,0,1158400.814,493880.116,664520.698,30089.645,0,0,169.5,27937.112,1643.359,339.674,1128311.169,NMB50
922,Nabil Balance Fund -2,6/14/2021,0,1796024.337,1510810.504,8508.653,0,0,214705.18,0,62000,0,310393.81,197048.738,113345.072,68252.183,2038165.964,2942.777,216.381,2035006.806,112000,18.1697,0,916126.381,387608.222,528518.159,26083.138,0,91.16,105.239,23952.304,810.01,1124.425,890043.243,NBF2
923,Sanima Equity Fund,6/14/2021,0,2238067.262,1893882.65,23955.612,0,0,80229,0,240000,0,596476.661,423738.702,172737.959,36937.936,2797605.987,4039.283,356.407,2793210.297,130000,21.4862,0,1439424.412,566367.872,873056.54,35598.31,0,120.709,104.525,32289.171,2849.045,234.86,1403826.102,SAEF
924,Sanima Large Cap Fund,6/14/2021,0,629904.825,490516.085,2230.74,0,0,17158,0,120000,0,679909.428,627855.193,52054.235,21007.935,1288806.318,1860.824,109.46,1286836.034,120000,10.7236,0,100110.508,46274.842,53835.666,13274.473,3171.872,108.057,91.17,7442.5,437.794,2023.08,86836.035,SLCF
925,Citizens Mutual Fund 1,6/14/2021,0,893978.873,596088.023,19.5,0,0,297871.35,0,0,0,391698.269,364710.394,26987.875,37024.82,1248652.322,2367.89,110.5,1246173.932,82000,15.1972,0,427689.12,258718.287,168970.833,16369.885,0,148.445,77.552,15269.36,715,159.528,411319.235,CMF1
926,Citizens Mutual Fund 2,6/14/2021,0,688893.489,526660.989,2019.5,0,0,160213,0,0,0,235378.656,231046.384,4332.272,12267.905,912004.24,1617.097,55.25,910331.893,56000,16.2559,0,353822.968,182743.582,171079.386,11292.26,0,123.674,77.552,10575.416,357.5,158.118,342530.708,CMF2
927,Laxmi Unnati Kosh,6/14/2021,0,617808.524,556145.396,28.128,0,0,36635,0,25000,0,384628.728,370697.658,13931.07,5868.946,996568.306,1436.806,0,995131.5,65262.36,15.2482,0,357136.943,168996.545,188140.398,14629.053,3011.525,246.263,102.574,11083.471,185.22,0,342507.89,LUK
931,Prabhu Select Fund,7/15/2021,0,548150.003,379117.253,52782.75,0,0,16250,0,100000,0,781217.374,681957.489,99259.885,84107.94,1245259.437,2782.437,121.672,1242355.328,125000,9.9388,0,896.797,9660.707,-8763.91,8541.467,0,5538.858,56.5,2782.437,163.672,0,-7644.67,PSF
932,Kumari Equity Fund,7/15/2021,0,743029.088,541481.028,0,27061.06,0,24487,0,150000,0,333808.999,319342.664,14466.335,5156.869,1071681.218,0,0,1071681.218,100000,10.7168,0,82504.818,69744.63,12760.188,10823.598,2872.719,193.205,56.5,5808.647,512.527,1380,71681.22,KEF
933,Laxmi Unnati Kosh,7/15/2021,0,591437.242,522483.864,7318.378,0,0,36635,0,25000,0,386890.945,384077.644,2813.301,243.583,978084.604,4091.709,0,973992.895,65262.36,14.9243,0,337514.949,182603.814,154911.135,16145.655,3043.663,274.054,113,12502.278,212.66,0,321369.294,LUK
936,NMB 50,7/15/2021,0,1924787.968,1531169.045,30104.254,0,181014.669,0,0,182500,0,455442.551,434822.029,20620.522,334.963,2379895.556,9851.848,579.52,2369464.188,125000,18.9557,0,1102588.541,538238.355,564350.186,33471.85,0,0,169.5,31112.473,1830.145,359.732,1069116.691,NMB50
937,Siddhartha Investment Growth Scheme-2,7/15/2021,0,1740900.525,1612782.184,14816.328,0,33302.013,0,0,80000,0,397699.485,364106.149,33593.336,9518.101,2129081.909,0,0,2129081.909,120000,17.7423,0,891173.484,451586.416,439587.068,31479.661,0,287.021,84.75,29783.294,1124.596,200,859693.823,SIGS2
938,Siddhartha Equity Fund,7/15/2021,0,2222251.068,2038951.149,20307.919,0,62992,0,0,100000,0,391390.83,367175.738,24215.092,11626.287,2602015.611,0,0,2602015.611,150000,17.3468,0,1098021.935,537893.449,560128.486,38843.313,0,278.41,84.75,36884.75,1395.403,200,1059178.622,SEF
939,Sanima Equity Fund,7/15/2021,0,2277954.974,1918202.298,25880.676,0,0,83872,0,250000,0,467682.62,445523.288,22159.332,16046.491,2729591.103,3941.081,347.742,2725302.28,130000,20.9639,0,1375848.197,591587.829,784260.368,39722.471,0,154.879,113,36039.449,3179.951,235.192,1336125.726,SAEF
940,Sanima Large Cap Fund,7/15/2021,0,651962.159,503007.351,8153.808,0,0,20801,0,120000,0,622803.174,537278.326,85524.848,8241.668,1266523.665,1828.652,107.568,1264587.445,120000,10.5382,0,81794.252,65143.261,16650.991,15205.815,3171.872,132.736,113,9212.779,541.928,2033.5,66588.437,SLCF
941,Citizens Mutual Fund 1,7/15/2021,0,1006269.667,686278.172,11275.014,0,0,308716.481,0,0,0,297277.367,279317.313,17960.054,43028.493,1260518.541,5104.462,165.75,1255248.329,82000,15.3079,0,439697.719,367339.137,72358.582,19304.087,0,181.303,84.75,18083.665,780,174.369,420393.632,CMF1
942,Citizens Mutual Fund 2,7/15/2021,0,700264.832,549910.84,8534.392,0,0,141819.6,0,0,0,229047.857,222485.926,6561.931,19176.619,910136.07,3696.961,82.875,906356.234,56000,16.1849,0,352066.77,251437.036,100629.734,13511.721,0,152.364,84.75,12711.58,390,173.027,338555.049,CMF2
943,NIC Asia Growth Fund,7/15/2021,0,1210393.777,1021257.117,10851.66,0,0,0,54785,123500,0,363458.526,353052.884,10405.642,5709.635,1568142.668,2138.151,125.774,1565878.743,83520,18.7485,0,752362.414,301158.106,451204.308,23078.18,0,161.007,113,21284.876,1252.052,267.245,729284.234,NICGF
944,NIC Asia Balanced Fund,7/15/2021,0,1039691.573,762819.006,8610.567,0,145262,0,0,123000,0,272690.543,261022.951,11667.592,4264.179,1308117.937,1795.905,105.641,1306216.391,75500,17.3009,0,567266.405,256417.699,310848.706,19587.076,0,169.1,113,17980.797,1057.694,266.485,547679.329,NICBF
945,NIC Asia Debt Fund,7/15/2021,0,275487.671,70517.961,1759.415,0,0,153210.295,0,50000,0,286770.82,258135.388,28635.432,1998.83,560259.661,808.922,47.583,559403.156,49688.971,11.2581,0,73575.49,63115.403,10460.087,10105.816,3543.426,91.53,113,5522.203,324.835,510.822,63469.674,NADDF
948,NIBL Sahabhagita Fund,7/15/2021,0,359277.842,190067.559,50713.283,0,36997,0,0,81500,0,192538.189,147493.911,45044.278,535.112,551280.919,1997.28,165.292,549118.347,31467.466,17.4504,0,193997.205,170025.799,23971.406,6451.633,0,363.935,113,5564.53,410.168,0,187545.572,NIBLSF
949,Sunrise First Mutual Fund,7/15/2021,0,1101754.682,794874.125,16091.557,0,180789,0,0,110000,0,557502.535,533014.777,24487.758,7462.314,1651794.903,0,0,1651794.903,86000,19.2069,0,791934.083,532268.858,259665.225,23805.313,0,154.471,113,21783.837,1500,254.005,768128.77,SFMF
950,Sunrise BlueChip Fund,7/15/2021,0,566554.462,359126.667,11442.795,0,0,95985,0,100000,0,710636.891,672194.282,38442.609,20297.37,1256893.983,0,0,1256893.983,125000,10.0552,0,19585.911,8009.657,11576.254,12691.93,3813.431,152.465,100,6417.277,225,1983.757,6893.981,SBCF
952,Nabil Balance Fund -2,7/15/2021,0,1709362.053,1421725.966,5089.113,0,0,220546.974,0,62000,0,273051.582,198079.215,74972.367,14501.357,1967912.278,2841.342,208.922,1964862.014,112000,17.5434,0,850353.82,432328.429,418025.391,28541.049,0,125.738,113,26442.78,680,1179.531,821812.771,NBF2
953,NIBL Samriddhi Fund 2,7/15/2021,0,939949.045,505700.472,153326.573,0,60922,0,0,220000,0,566629.244,543679.283,22949.961,2071.687,1504506.602,4886.279,344.914,1499275.409,150000,9.9952,0,12410.877,14628.802,-2217.925,13135.468,0,0,113,4886.279,344.914,7791.275,-724.591,NIBSF2
979,NIC Select Fund -30,7/15/2021,0,891.5,0,891.5,0,0,0,0,0,0,1245155.506,1243965.806,1189.7,2404.248,1243642.758,695.781,40.928,1242906.049,125000,9.9432,0,333.306,333.306,0,7410.681,6564.926,25,56.5,695.781,40.928,27.546,-7077.375,NICSF
955,Nabil Balance Fund -2,8/16/2021,0,1755293.814,1470953.913,6385.76,0,0,215954.141,0,62000,0,387952.02,199248.33,188703.69,25934.323,2117311.511,3155.665,232.034,2113923.812,112000,18.8743,0,152051.598,81471.919,70579.679,3679.597,0,0,9.003,3155.665,232.034,282.895,148372.001,NBF2
956,Kumari Equity Fund,8/16/2021,0,839393.17,634828.095,0,30078.075,0,24487,0,150000,0,278467.584,252663.797,25803.787,15218.184,1102642.57,1643.39,145.005,1100854.175,100000,11.0085,0,80981.334,29008.665,51972.669,1808.376,0,15.042,4.939,1643.39,145.005,0,79172.958,KEF
958,NMB 50,8/16/2021,0,2118185.855,1742219.997,21516.998,0,171948.86,0,0,182500,0,438895.186,432076.865,6818.321,541.753,2556539.288,3810.294,224.134,2552504.86,125000,20.42,0,187108.268,15663.254,171445.014,4278.837,0,0,14.125,3810.294,224.134,230.284,182829.431,NMB50
959,Siddhartha Investment Growth Scheme-2,8/16/2021,0,1630590.33,1599172.728,12425.602,0,18992,0,0,0,0,641966.565,627356.765,14609.8,371381.995,1901174.9,2833.531,91.153,1898250.216,120000,15.8188,0,227784.445,68655.248,159129.197,3114.637,0,32.544,7.409,2833.531,91.153,150,224669.808,SIGS2
960,Siddhartha Equity Fund,8/16/2021,0,2104429.955,2023572.659,17865.296,0,62992,0,0,0,0,676755.286,655379.604,21375.682,463671.105,2317514.136,3454.048,111.115,2313948.973,150000,15.4263,0,255833.336,76483.421,179349.915,3755.026,0,32.454,7.409,3454.048,111.115,150,252078.31,SEF
961,Sanima Equity Fund,8/16/2021,0,2437155.04,2098002.861,25280.179,0,0,83872,0,230000,0,522505.943,485594.192,36911.751,148.645,2959512.338,4410.89,389.196,2954712.252,130000,22.7286,0,234239.558,31200.412,203039.146,4991.182,0,11.39,9.417,4410.889,389.196,170.29,229248.376,SAEF
962,Sanima Large Cap Fund,8/16/2021,0,690690.232,540789.48,8099.752,0,0,21801,0,120000,0,655044.581,641107.962,13936.619,6532.898,1339201.915,1995.961,117.409,1337088.545,120000,11.1424,0,72814.912,20903.322,51911.59,2302.273,0,9.221,9.417,1995.961,117.409,170.265,70512.639,SLCF
963,Prabhu Select Fund,8/16/2021,0,667663.444,456775.844,94637.6,0,0,16250,0,100000,0,756419.223,622044.815,134374.408,98414.189,1325668.478,1975.791,116.223,1323576.464,125000,10.5886,0,74575.883,27916.315,46659.568,2118.658,0,26.644,0,1975.791,116.223,0,72457.225,PSF
964,Laxmi Unnati Kosh,8/16/2021,0,653204.946,550206.014,1363.932,0,0,36635,0,65000,0,229092.93,196101.969,32990.961,209.482,882088.394,1312.717,0,880775.677,65262.36,13.4959,0,224612.696,20405.535,204207.161,1403.686,0,25.328,10.761,1312.717,54.88,0,223209.01,LUK
968,NIBL Sahabhagita Fund,8/16/2021,0,382458.301,216130.524,50330.777,0,39497,0,0,76500,0,138861.19,122661.144,16200.046,45614.452,475705.039,604.732,50.047,475050.26,36516.605,13.0092,0,18965.187,8073.878,10891.309,698.779,0,34.093,9.907,604.732,50.047,0,18266.408,NIBLSF
969,Sunrise First Mutual Fund,8/16/2021,0,1152526.854,852248.496,9489.358,0,180789,0,0,110000,0,617982.497,562091.585,55890.912,6273.258,1764236.093,2629.437,125,1761481.656,86000,20.4823,0,158030.95,38248.339,119782.611,2866.53,0,11.933,0,2629.437,125,100.16,155164.42,SFMF
970,Sunrise BlueChip Fund,8/16/2021,0,708423.716,492563.932,5396.784,0,0,110463,0,100000,0,630268.825,588242.229,42026.596,23630.449,1315062.092,1958.621,75,1313028.471,125000,10.5042,0,58328.028,8135.231,50192.797,2193.539,0,9.763,0,1958.621,75,150.155,56134.489,SBCF
971,NIC Asia Growth Fund,8/16/2021,0,1342909.185,1143438.929,12230.256,0,0,0,63740,123500,0,349827.649,341201.703,8625.946,1001.232,1691735.602,2521.381,148.317,1689065.904,83520,20.2235,0,1228461.223,7322.546,1221138.677,2691.529,0,13.423,8.333,2521.381,148.317,0.075,1225769.694,NICGF
972,NIC Asia Balanced Fund,8/16/2021,0,1155359.83,868401.757,9741.073,0,154217,0,0,123000,0,255454.351,246704.458,8749.893,336.103,1410478.078,2102.192,123.658,1408252.228,75500,18.6523,0,414869.585,2574.401,412295.184,2247.703,0,13.423,8.333,2102.192,123.658,0.097,412621.882,NICBF
973,NIC Asia Debt Fund,8/16/2021,0,308630.797,88742.786,1785.484,0,0,188102.527,0,30000,0,276285.197,271183.284,5101.913,53368.717,531547.277,792.223,46.601,530708.453,49898.45,10.6358,0,21530.787,435.866,21094.921,940.15,0,25,9.879,837.332,49.254,18.685,20590.637,NADDF
974,NIBL Samriddhi Fund 2,8/16/2021,0,1181027.711,725927.282,151543.429,0,83557,0,0,220000,0,407668.183,364212.753,43455.43,27543.38,1561152.514,2326.759,164.241,1558661.514,150000,10.3911,0,61923.895,23365.782,38558.113,2537.79,0,36.883,9.907,2326.759,164.241,0,59386.105,NIBSF2
976,Citizens Mutual Fund 1,8/16/2021,0,1013591.607,805513.697,3446.455,0,0,204631.455,0,0,0,315655.992,303289.678,12366.314,6927.104,1322320.495,1970.719,55.25,1320294.526,82000,16.1012,0,67161.812,10897.17,56264.642,2115.63,0,11.045,7.43,1970.719,65,61.436,65046.182,CMF1
977,Citizens Mutual Fund 2,8/16/2021,0,709432.088,630281.228,4316.41,0,0,74834.45,0,0,0,257582.742,253556.489,4026.253,164.952,966849.878,1440.962,27.625,965381.291,56000,17.239,0,60609.73,8579.9,52029.83,1551.506,0,9.278,7.43,1440.962,32.5,61.336,59058.224,CMF2
978,RBB Mututal Fund-1,8/16/2021,0,601250.01,405130.416,3619.594,0,5000,0,0,187500,0,668090.384,659529.737,8560.647,4785.13,1264555.264,1531.324,117.101,1262906.839,125000,10.1033,0,19964.603,67.042,19897.561,7057.762,5084.137,0,0,1531.324,117.101,325.2,12906.841,RMF1
980,NIC Select Fund -30,8/16/2021,0,266695,100708.9,986.1,0,0,0,0,165000,0,995175.086,993349.32,1825.766,10165.28,1251704.806,1865.555,109.739,1249729.512,125000,9.9978,0,9110.607,1304.877,7805.73,2303.837,0,0,8.333,1865.555,109.739,320.21,6806.77,NICSF
991,Siddhartha Systematic Investment Scheme,8/16/2021,0,2517.296,2485,0,32.296,0,0,0,0,0,195939.023,195488.265,450.758,18.324,198437.995,240.3,7.73,198189.965,20000,9.9095,0,84.49,0,84.49,1894.523,961.853,128.52,6.12,240.3,7.73,550,-1810.033,SSIS
1037,Mega Mutual Fund -1,9/16/2021,0,78723.39,3369.1,5354.29,0,0,0,0,70000,0,1177942.653,1141054.452,36888.201,9057.132,1247608.911,522.97,30.763,1247055.178,125000,9.9764,1,3138.206,54.247,3083.959,6083.029,5527.393,0,1.858,522.97,30.763,0.045,-2944.823,MMF1
981,NIC Asia Growth Fund,9/16/2021,0,1210263.759,1038466.405,4557.354,0,0,0,63740,103500,0,118057.482,106467.001,11590.481,3647.708,1324673.533,1912.611,112.507,1322648.415,83520,15.8363,0,463222.982,10357.636,452865.346,4845,0,13.423,16.667,4433.992,260.823,120.095,458377.982,NICGF
983,NMB 50,9/16/2021,0,1679955.975,1354091.201,16479.123,0,166885.651,0,0,142500,0,331800.534,287191.168,44609.366,167.713,2011588.796,6708.872,394.639,2004485.285,125000,16.0359,0,17131.127,168221.255,-151090.128,7382.348,0,0,28.25,6708.872,394.639,250.587,9748.779,NMB50
984,Siddhartha Investment Growth Scheme-2,9/16/2021,0,1498886.315,1292468.582,7425.733,0,18992,0,0,180000,0,250673.017,225369.823,25303.194,125.441,1749433.891,5355.204,181.202,1743897.485,120000,14.5325,0,76419.855,155343.041,-78923.186,6102.776,0,49.127,14.588,5355.204,181.202,502.655,70317.079,SIGS2
985,Siddhartha Equity Fund,9/16/2021,0,1826280.054,1593962.843,9325.211,0,62992,0,0,160000,0,306569.18,277171.07,29398.11,38.22,2132811.014,6528.329,220.898,2126061.787,150000,14.1737,0,71580.326,199324.341,-127744.015,7389.202,0,47.068,14.588,6528.329,220.898,578.319,64191.124,SEF
986,NIC Asia Balanced Fund,9/16/2021,0,1056444.137,795683.112,3544.025,0,154217,0,0,103000,0,47967.168,35293.48,12673.688,2538.46,1101872.845,1590.923,93.584,1100188.338,75500,14.572,0,335119.353,4873.168,330246.185,4061.364,0,13.423,16.667,3693.115,217.242,120.917,331057.989,NICBF
987,NIC Asia Debt Fund,9/16/2021,0,315948.7,88573.854,1307.238,0,0,196067.608,0,30000,0,221472.57,205941.737,15530.833,4186.92,533234.35,769.8,45.282,532419.268,49964.58,10.6559,0,31463.041,1450.375,30012.666,1827.444,0,32.237,19.45,1562.024,91.883,121.85,29635.597,NADDF
988,Kumari Equity Fund,9/16/2021,0,699693.838,558507.684,0,16699.154,0,24487,0,100000,0,364023.948,268287.949,95735.999,1789.017,1061928.769,3174.059,280.064,1058474.646,100000,10.5847,0,40389.563,64079.488,-23689.925,3596.134,0,12.286,9.725,3174.059,280.064,120,36793.429,KEF
989,NIC Asia Select Fund 30,9/16/2021,0,204972.645,104638.845,333.8,0,0,0,0,100000,0,1052246.493,1036144.392,16102.101,13191.78,1244027.358,1792.516,105.442,1242129.4,125000,9.937,0,3581.786,6804,-3222.214,4375.128,0,0,16.667,3658.07,215.181,485.21,-793.342,NICSF
990,Siddhartha Systematic Investment Scheme,9/16/2021,0,39572.158,9503.3,0,68.858,0,0,0,30000,0,157906.156,153695.244,4210.912,26.182,197452.132,525.03,17.898,196909.204,20000,9.8455,0,-851.877,0,-851.877,2238.917,961.853,140.698,13.418,525.03,17.898,580.02,-3090.794,SSIS
992,Laxmi Unnati Kosh,9/16/2021,0,621128.103,519124.292,368.811,0,0,36635,0,65000,0,208180.043,191524.874,16655.169,5342.606,823965.54,1187.883,0,822777.657,65262.36,12.6072,0,167850.245,38164.565,129685.68,2639.259,0,62.255,21.523,2500.601,54.88,0,165210.986,LUK
996,NIBL Sahabhagita Fund,9/16/2021,0,386892.952,220256.935,50639.017,0,39497,0,0,76500,0,72923.76,66877.718,6046.042,327.357,459489.355,1169.79,96.81,458222.755,37113.904,12.3464,0,-4853.744,12228.088,-17081.832,1364.182,0,78.078,19.504,1169.79,96.81,0,-6217.926,NIBLSF
997,Sanima Equity Fund,9/16/2021,0,2009714.357,1786081.443,9760.914,0,0,83872,0,130000,0,746978.168,722731.143,24247.025,9763.283,2746929.242,3966.114,349.951,2742613.177,130000,21.097,0,26477.642,97896.294,-71418.652,9335.881,0,22.78,18.833,7397.589,1726.104,170.575,17141.761,SAEF
998,Sanima Large Cap Fund,9/16/2021,0,563998.456,504717.614,7479.842,0,0,21801,0,30000,0,742877.977,715397.154,27480.823,9705.105,1297171.328,1872.902,110.171,1295188.255,120000,10.7932,0,32916.584,23592.528,9324.056,4307.464,0,18.442,18.833,3871.914,227.76,170.515,28609.12,SLCF
999,NIBL Samriddhi Fund 2,9/16/2021,0,1206822.151,750598.743,152666.408,0,83557,0,0,220000,0,279908.278,259071.114,20837.164,76.262,1486654.167,4469.647,315.504,1481869.016,150000,9.8791,0,-12539.821,34739.193,-47279.014,4866.571,0,61.916,19.504,4469.647,315.504,0,-17406.392,NIBSF2
1000,RBB Mutual Fund 1,9/16/2021,0,647721.962,448516.369,6705.593,0,5000,0,0,187500,0,582555.917,542693.308,39862.609,24.71,1230253.169,3266.069,249.758,1226737.342,125000,9.8139,0,-14257.314,3371.413,-17628.727,8938.176,5084.137,0,0,3266.069,249.758,338.212,-23195.49,RMF1
1002,Nabil Balance Fund -2,9/16/2021,0,1514890.847,1297823.457,4678.27,0,0,212389.12,0,0,0,458274.549,411007.816,47266.733,13104.267,1960061.129,2830.006,208.089,1957023.034,112000,17.4734,0,-1724.343,138397.169,-140121.512,6804.435,0,0,19.868,5985.671,440.123,358.773,-8528.778,NBF2
1003,Citizens Mutual Fund 1,9/16/2021,0,915100.649,700610.787,11801.297,0,0,202688.565,0,0,0,352302.251,318469.298,33832.953,332835.583,934567.317,3316.995,165.75,931084.572,82000,11.3547,0,7457.512,26816.874,-19359.362,3621.283,0,22.753,14.628,3316.995,195,71.907,3836.229,CMF1
1004,Citizens Mutual Fund 2,9/16/2021,0,635633.465,553032.485,8050.955,0,0,74550.025,0,0,0,285182.092,265446.901,19735.191,224184.687,696630.87,2444.583,82.875,694103.412,56000,12.3947,0,14429.072,21734.76,-7305.688,2648.727,0,20.102,14.628,2444.583,97.5,71.914,11780.345,CMF2
1005,Sunrise First Mutual Fund,9/16/2021,0,1119129.767,816024.142,12316.625,0,180789,0,0,110000,0,142597.485,104502.81,38094.675,28.102,1261699.15,4447.146,250,1257002.004,86000,14.6163,0,85520.798,41469.36,44051.438,4836.031,0,38.51,0,4447.146,250,100.375,80684.767,SFMF
1006,Sunrise BlueChip Fund,9/16/2021,0,861626.877,637762.082,13401.795,0,0,110463,0,100000,0,421682.787,376071.234,45611.553,10300.855,1273008.809,3793.646,150,1269065.163,125000,10.1525,0,16294.503,10198.518,6095.985,4123.323,0,29.222,0,3793.646,150,150.455,12171.18,SBCF
1008,Prabhu Select Fund,9/16/2021,0,540129.424,420822.264,3057.16,0,0,16250,0,100000,0,796131.092,686257.746,109873.346,33329.443,1302931.073,3853.989,226.705,1298850.379,125000,10.3908,0,60617.977,53156.08,7461.897,4122.927,0,42.234,0,3853.988,226.705,0,56495.05,PSF
1044,Nabil Balanced Fund-3,10/17/2021,0,439914.127,337850.71,2063.417,0,0,0,0,100000,0,817173.684,811976.424,5197.26,21714.324,1235373.487,1444.763,0,1233928.724,125000,9.8714,2,-9542.521,1425.403,-10967.924,6528.754,1045,694.677,9.512,4569.763,0,209.802,-16071.275,NBF3
1038,Mega Mutual Fund -1,10/17/2021,0,350740.284,215542.196,10198.088,0,0,0,0,125000,0,926444.346,900157.962,26286.384,26811.431,1250373.199,1805.333,106.196,1248461.67,125000,9.9877,1,6517.673,2840.067,3677.606,8056.005,5582.199,0,8.258,2328.304,136.959,0.285,-1538.332,MMF1
1009,Laxmi Unnati Kosh,10/17/2021,0,628652.879,512461.328,4556.551,0,0,36635,0,75000,0,183027.343,178698.061,4329.282,1846.975,809833.247,3785.92,0,806047.327,65262.36,12.3509,0,152468.578,42577.939,109890.639,3987.929,0,87.74,31.949,3785.92,82.32,0,148480.649,LUK
1013,NIBL Sahabhagita Fund,10/17/2021,0,362786.781,195574.336,51215.445,0,39497,0,0,76500,0,100537.827,88162.803,12375.024,228.662,463095.946,1752.687,145.05,461198.209,37952.422,12.152,0,-11351.922,19653.667,-31005.589,2032.555,0,105.718,29.101,1752.686,145.05,0,-13384.477,NIBLSF
1014,NIBL Samriddhi Fund 2,10/17/2021,0,1165059.232,706335.363,155166.869,0,83557,0,0,220000,0,312707.118,282946.364,29760.754,124.385,1477641.965,6623.699,467.555,1470550.711,150000,9.8037,0,-21498.891,46909.408,-68408.299,7225.806,0,105.451,29.101,6623.699,467.555,0,-28724.697,NIBSF2
1015,Siddhartha Investment Growth Scheme-2,10/17/2021,0,1600263.354,1389068.059,12203.295,0,18992,0,0,180000,0,122527.013,96562.915,25964.098,8808.389,1713981.978,0,0,1713981.978,120000,14.2832,0,49751.324,158032.651,-108281.327,9349.751,0,61.257,21.766,8483.882,280.191,502.655,40401.573,SIGS2
1016,Kumari Equity Fund,10/17/2021,0,680838.9,482325.803,0,24026.097,0,24487,0,150000,0,373878.651,316171.919,57706.732,6103.354,1048614.197,0,0,1048614.197,100000,10.4861,0,32291.559,71101.61,-38810.051,5358.577,0,31.757,14.51,4725.366,416.944,170,26932.982,KEF
1017,NMB 50,10/17/2021,0,1594090.645,1274540.648,17390.691,0,164659.306,0,0,137500,0,396334.787,391685.934,4648.853,167.738,1990257.694,9805.046,576.767,1979875.881,125000,15.839,0,-4408.63,210151.739,-214560.369,10689.215,0,0,42.375,9805.046,576.767,265.027,-15097.845,NMB50
1018,Siddhartha Equity Fund,10/17/2021,0,1958055.927,1699754.685,15309.242,0,62992,0,0,180000,0,145583.211,118432.654,27150.557,10744.285,2092894.853,0,0,2092894.853,150000,13.9526,0,42380.449,202170.841,-159790.392,11356.258,0,57.519,21.766,10356.614,342.04,578.319,31024.191,SEF
1019,Citizens Mutual Fund 1,10/17/2021,0,860723.391,650842.404,10053.823,0,0,199827.164,0,0,0,102242.861,76362.122,25880.739,51569.479,911396.773,4795.36,221,906380.413,82000,11.0534,0,-15669.774,40628.8,-56298.574,5198.157,0,38.217,21.826,4795.36,260,82.754,-20867.931,CMF1
1020,Citizens Mutual Fund 2,10/17/2021,0,607509.181,515309.203,6886.341,0,0,85313.637,0,0,0,106540.747,72246.104,34294.643,30244.979,683804.949,3529.54,110.5,680164.909,56000,12.1458,0,1640.201,33187.818,-31547.617,3798.36,0,34.461,21.826,3529.54,130,82.533,-2158.159,CMF2
1021,Siddhartha Systematic Investment Scheme,10/17/2021,0,55528.787,24168.489,0,1360.298,0,0,0,30000,0,143266.773,143266.773,0,915.416,197880.144,0,0,197880.144,20000,9.894,0,473.943,733.162,-259.219,2593.795,961.853,149.383,20.716,853.245,28.578,580.02,-2119.852,SSIS
1022,NMB Saral Bachat Fund E,10/17/2021,0,211329.353,129941.285,1388.068,0,0,0,0,80000,0,364644.999,363627.096,1017.903,21461.476,554512.876,667.185,39.246,553806.445,55000,10.0692,0,6324.796,0,6324.796,2518.35,1811.644,0,0,667.185,39.246,0.275,3806.446,NMBSBFE
1023,NIC Asia Growth Fund,10/17/2021,0,1132284.545,1007281.711,7762.834,0,0,0,63740,53500,0,169363.263,148440.492,20922.771,5574.843,1296072.965,1871.316,110.077,1294091.572,83520,15.4944,0,436716.347,14316.626,422399.721,6895.209,0,23.676,25,6305.308,370.9,170.325,429821.138,NICGF
1024,NIC Asia Balanced Fund,10/17/2021,0,1038786.887,775113.074,6456.813,0,154217,0,0,103000,0,48070.101,25323.207,22746.894,4129.924,1082727.064,1563.28,91.958,1081071.826,75500,14.3188,0,315740.239,6888.393,308851.846,5787.551,0,28.74,25,5253.75,309.044,171.017,309952.688,NICBF
